beautiful paintings in the gallery, 0, false, 1
beautiful paintings in the gallery, 165, false, 1
209887.706211292, 209888.289611875, 5.14750003814697, 4.0
209888.972888875, 209889.121750208, -5.0, 4.0
209889.773030458, 209890.523262417, 7.21000003814697, 4.0
209890.806136917, 209891.156435958, 1.02250003814697, 4.0
209891.439578333, 209892.273221583, 16.1199989318848, 4.0
209892.656327917, 209892.989815167, 3.33249950408936, 4.0
that is very unfortunate, 21, false, 37
209895.140031375, 209896.123351958, 17.0275001525879, 4.0
209896.423223417, 209896.890128208, 8.03500080108643, 4.0
209897.156522375, 209897.64021725, 1.1875, 4.0
209897.973536792, 209898.957096875, 19.0075016021729, 4.0
209899.623686292, 209900.140473083, 8.19999980926514, 4.0
209900.37341075, 209901.173592583, 18.1000003814697, 4.0
209901.907259125, 209903.107332542, 23.1325016021729, 4.0
209903.490553125, 209904.124063708, 3.08500003814697, 4.0
209904.474099458, 209905.4741085, 19.3374996185303, 4.0
209905.790717417, 209906.507407208, 22.2250003814697, 4.0
209907.4910485, 209908.558066, 22.0599994659424, 4.0
209908.723953667, 209909.440988042, 12.0774993896484, 4.0
209909.790843708, 209910.274383292, 5.06500053405762, 4.0
209910.5909115, 209911.241110708, 15.2124996185303, 4.0
209911.87456125, 209914.641329333, 14.0574989318848, 4.0
209915.041400875, 209916.074774333, 20.4099998474121, 4.0
209916.391411583, 209917.041496125, 18.0174999237061, 4.0
209917.924791083, 209919.141637792, 12.1599998474121, 4.0
209919.558482583, 209919.875072417, 1.10500001907349, 4.0
209920.341757958, 209921.075094833, 19.0075016021729, 4.0
209921.441740958, 209921.941781083, 4.15750026702881, 4.0
apartments are too expensive, 25, false, 38
209930.60891, 209930.825658792, 1.02250003814697, 4.0
209931.142558292, 209931.859118708, 14.3049983978271, 4.0
209932.092409583, 209934.309402208, -0.380000114440918, 4.0
209934.625933625, 209935.242652583, 18.2649993896484, 4.0
209935.625987, 209936.559538917, 19.0075016021729, 4.0
209936.809444125, 209937.34285625, 15.3775005340576, 4.0
209937.626114625, 209938.159575708, 4.07499980926514, 4.0
209938.426147792, 209939.126255708, 12.1599998474121, 4.0
209939.442928375, 209940.459677292, 17.3575000762939, 4.0
209941.409707958, 209942.343210375, 2.34249973297119, 4.0
209942.676477292, 209943.409828375, 17.0275001525879, 4.0
209943.809852375, 209944.426719917, 5.14750003814697, 4.0
209945.093177083, 209945.208726583, -5.0, 4.0
209945.82663625, 209946.693191125, 19.0900001525879, 4.0
209946.976854958, 209947.826908875, 13.2325000762939, 4.0
209948.093164458, 209948.593306625, 15.2124996185303, 4.0
209949.593457708, 209951.0771915, 4.90000057220459, 4.0
209951.443472542, 209952.710253, 24.2049999237061, 4.0
209953.210569375, 209954.1939025, 17.1100006103516, 4.0
209954.560537083, 209955.177425417, 3.00250053405762, 4.0
209955.493902333, 209956.427477125, 11.0050010681152, 4.0
209956.860704542, 209957.477460958, 17.1925010681152, 4.0
209957.827508625, 209958.294174125, 8.28250026702881, 4.0
209958.644159667, 209959.560975667, 23.2975006103516, 4.0
209960.02767325, 209960.644345083, 4.07499980926514, 4.0
time to go shopping, 22, false, 39
209962.661126083, 209963.727569583, 18.4299983978271, 4.0
209963.944218083, 209964.444563917, 7.04500007629395, 4.0
209964.644251, 209965.228376792, 11.0874996185303, 4.0
209965.461103375, 209965.811308583, 6.05500030517578, 4.0
209966.644840542, 209967.778297625, 21.3175010681152, 4.0
209968.078289792, 209969.0282125, 16.0375003814697, 4.0
209969.911663083, 209970.3117025, 7.04500007629395, 4.0
209970.561274542, 209971.144837458, 13.0675010681152, 4.0
209971.661620333, 209971.761577542, -5.0, 4.0
209971.847555375, 209971.928444625, -5.0, 4.0
209972.445014542, 209973.845203208, 16.6149997711182, 4.0
209974.111638208, 209974.662054583, 8.19999980926514, 4.0
209974.944987042, 209975.462064375, 14.1399993896484, 4.0
209975.678284458, 209976.312097625, 13.0675010681152, 4.0
209976.695357333, 209977.245407542, 15.1300010681152, 4.0
209977.478475542, 209977.978995833, 8.19999980926514, 4.0
209978.178556958, 209978.6955535, 9.4375, 4.0
209978.795204042, 209980.028944625, 27.3400001525879, 4.0
209980.478925542, 209981.412418667, 100.0, 1.0
209980.478925542, 209982.095739208, 100.0, 1.0
209980.478925542, 209983.329083292, 15.0475006103516, 4.0
209983.662524083, 209984.512702625, 8.03500080108643, 4.0
what a monkey sees a monkey will do, 35, false, 40
209986.7794725, 209987.679574, 22.2250003814697, 4.0
209987.9127725, 209988.513069917, 10.3450002670288, 4.0
209988.862780542, 209989.196176458, 3.25, 4.0
209989.346109417, 209989.496112042, 0.0325002670288086, 4.0
209989.779587417, 209990.179393833, 100.0, 1.0
209989.779587417, 209991.612954833, 18.1000003814697, 4.0
209992.9285345, 209993.0129275, -5.0, 4.0
209993.913038958, 209994.2632175, 0.0325002670288086, 4.0
209994.963330542, 209996.26348575, 12.7375011444092, 4.0
209996.563186542, 209997.263477208, 14.1399993896484, 4.0
209997.596447625, 209998.263533833, 13.1499996185303, 4.0
209998.529810292, 209999.346636625, 8.03500080108643, 4.0
209999.763614875, 210001.213691083, 6.05500030517578, 4.0
210001.546882292, 210002.430385917, 25.0300006866455, 4.0
210003.563702667, 210003.662587458, -5.0, 4.0
210004.397224208, 210005.113973625, 18.2649993896484, 4.0
210005.463968417, 210005.880668125, 5.06500053405762, 4.0
210006.147017208, 210006.480550333, 7.375, 4.0
210007.030709542, 210008.247487708, 17.1925010681152, 4.0
210009.164022958, 210009.262811292, -5.0, 4.0
210009.330868458, 210009.43092075, -5.0, 4.0
210009.497596875, 210009.612926458, -5.0, 4.0
210010.580752417, 210011.264313917, 0.0325002670288086, 4.0
210012.097751042, 210012.6645165, 13.2325000762939, 4.0
210012.830741292, 210013.4477915, 12.3249988555908, 4.0
210013.680791792, 210014.147831958, 14.1399993896484, 4.0
210014.380772458, 210015.381252792, 11.5, 4.0
210015.647675542, 210016.06468575, 4.23999977111816, 4.0
210016.381281833, 210017.314709417, 23.1325016021729, 4.0
210018.198011292, 210019.54820925, 23.0500011444092, 4.0
210019.8315115, 210020.348195167, 8.03500080108643, 4.0
210020.648348, 210021.114977417, 13.2325000762939, 4.0
210021.381628417, 210021.815063167, 10.0150003433228, 4.0
210022.63179375, 210023.131800667, 5.3125, 4.0
210023.381462458, 210023.848434375, 14.1399993896484, 4.0
our fax number has changed, 26, false, 41
210057.917539417, 210059.933868792, 15.9549999237061, 4.0
210060.201018583, 210060.884491917, 24.2875003814697, 4.0
210061.117666417, 210061.966592875, 18.1824989318848, 4.0
210062.85105525, 210062.951008292, -5.0, 4.0
210063.60108675, 210064.017546792, 6.05500030517578, 4.0
210064.250815625, 210064.584348417, 2.17750024795532, 4.0
210064.850878333, 210065.666404042, 24.0399990081787, 4.0
210066.184418083, 210066.282963958, -5.0, 4.0
210066.43429725, 210066.533084667, -5.0, 4.0
210066.734537958, 210066.851262708, -5.0, 4.0
210067.884614167, 210068.717777, 12.2424983978271, 4.0
210068.967868417, 210069.617861083, 21.3175010681152, 4.0
210069.884674167, 210070.467998125, 12.3249988555908, 4.0
210070.768225917, 210071.318302625, 2.01250028610229, 4.0
210071.618245583, 210072.218312542, 6.13749980926514, 4.0
210072.5017005, 210073.185019792, 15.0475006103516, 4.0
210074.135166292, 210074.668453125, 9.35500049591064, 4.0
210074.91827275, 210075.268571917, 0.115000247955322, 4.0
210075.585217125, 210076.46856775, 16.2024993896484, 4.0
210077.368707417, 210077.86870825, 4.23999977111816, 4.0
210078.135102542, 210078.61852275, 7.04500007629395, 4.0
210078.935102708, 210079.535409875, -0.957499980926514, 4.0
210079.802282458, 210080.735549792, 13.0675010681152, 4.0
210081.135278875, 210081.685610417, 7.04500007629395, 4.0
210082.035617167, 210082.552537375, 3.00250053405762, 4.0
210082.919164333, 210084.569000417, 5.72499942779541, 4.0
that is a very nasty cut, 28, false, 42
210086.786038667, 210087.686054792, 22.0599994659424, 4.0
210087.902478083, 210088.552766625, 7.375, 4.0
210088.802683375, 210089.236123375, 2.01250028610229, 4.0
210089.486151917, 210090.602859792, 20.1625003814697, 4.0
210091.569652292, 210092.203065042, 9.35500049591064, 4.0
210092.469356, 210093.136437083, 19.1725006103516, 4.0
210093.919700583, 210094.051863458, -5.0, 4.0
210094.803121333, 210095.103140417, 1.10500001907349, 4.0
210095.803239708, 210096.719946083, 22.3074989318848, 4.0
210097.086609083, 210097.570088583, 7.21000003814697, 4.0
210097.87006225, 210098.703386542, 15.0475006103516, 4.0
210098.936539333, 210099.736772208, 23.0500011444092, 4.0
210100.636878375, 210101.503486917, 12.1599998474121, 4.0
210101.769915208, 210102.286594208, 0.0325002670288086, 4.0
210102.586746042, 210103.437065292, 17.0275001525879, 4.0
210103.6867125, 210104.387023958, 17.2749996185303, 4.0
210104.720491125, 210105.453941458, 24.0399990081787, 4.0
210106.387229292, 210106.502688208, -5.0, 4.0
210106.57065525, 210106.669274792, -5.0, 4.0
210106.737503083, 210106.81930925, -5.0, 4.0
210106.88735375, 210106.985898917, -5.0, 4.0
210107.053964625, 210107.169382625, -5.0, 4.0
210107.670733792, 210108.170650417, 3.00250053405762, 4.0
210108.437185042, 210109.420821417, 18.1000003814697, 4.0
210109.754040542, 210110.570841875, 20.1625003814697, 4.0
210111.23749925, 210111.304092917, -5.0, 4.0
210111.387666792, 210111.50289725, -5.0, 4.0
210111.854207625, 210111.969606042, -5.0, 4.0
questioning the wisdom of the courts, 39, false, 43
210113.921166125, 210114.637552792, 19.4200000762939, 4.0
210114.887744333, 210115.621277708, 20.1625003814697, 4.0
210115.854201833, 210116.237861458, 5.23000049591064, 4.0
210116.537866417, 210117.287943875, 15.2124996185303, 4.0
210117.90470975, 210119.188072125, 20.1625003814697, 4.0
210119.454679583, 210119.904853167, 7.04500007629395, 4.0
210120.104490167, 210120.738155125, 13.1499996185303, 4.0
210120.971524208, 210121.504905625, 13.0675010681152, 4.0
210121.721392583, 210122.17162275, 8.03500080108643, 4.0
210122.471619167, 210123.271714917, 11.6649990081787, 4.0
210123.738349417, 210124.138471083, 7.12750053405762, 4.0
210126.005578125, 210127.005324792, 17.1100006103516, 4.0
210127.2382645, 210127.722065583, 8.28250026702881, 4.0
210127.938290708, 210128.271978125, 4.40499973297119, 4.0
210129.03875625, 210129.855500042, 23.1325016021729, 4.0
210130.155390083, 210130.538824375, 6.46749973297119, 4.0
210130.955228958, 210131.888989542, 19.1725006103516, 4.0
210132.355491917, 210132.872342042, 5.14750003814697, 4.0
210133.172430833, 210133.82258, 12.0774993896484, 4.0
210134.105644417, 210134.672374583, 11.0050010681152, 4.0
210135.439109125, 210135.555767208, -5.0, 4.0
210136.239126542, 210137.272726792, 15.1300010681152, 4.0
210137.505637875, 210138.939348458, 6.22000026702881, 4.0
210139.839416792, 210140.739327958, 18.2649993896484, 4.0
210140.939358792, 210141.422918625, 8.03500080108643, 4.0
210141.68948825, 210142.106193833, 2.09500026702881, 4.0
210143.006265875, 210144.05633025, 3.16750049591064, 4.0
210144.35609675, 210145.006450542, 13.1499996185303, 4.0
210145.2228165, 210145.956463583, 18.2649993896484, 4.0
210146.272902292, 210147.15653275, 18.1824989318848, 4.0
210147.423237042, 210148.056561167, 18.1000003814697, 4.0
210149.105375542, 210149.205351083, -5.0, 4.0
210152.056921917, 210152.323372833, 100.0, 1.0
210152.056921917, 210154.457006042, 3.57999992370605, 4.0
210154.790323583, 210155.557163042, 15.2124996185303, 4.0
210155.740061917, 210156.440515083, 19.3374996185303, 4.0
210156.706864208, 210157.307225833, 16.0375003814697, 4.0
210157.490187167, 210158.2072975, 19.1725006103516, 4.0
210158.457268708, 210159.023911708, 18.1824989318848, 4.0
a much higher risk of getting cancer, 47, false, 44
210161.574332792, 210161.84083175, 3.00250053405762, 4.0
210162.057191542, 210162.807607917, 11.0050010681152, 4.0
210162.990632833, 210163.707636792, 18.0174999237061, 4.0
210163.957353333, 210164.357748417, 7.21000003814697, 4.0
210164.841008875, 210166.007753958, 9.68499946594238, 4.0
210168.124617292, 210168.191181917, 100.0, 1.0
210168.073365667, 210168.408005917, -5.0, 4.0
210168.608011625, 210169.207954042, 1.43499994277954, 4.0
210169.824796375, 210170.374990125, 13.0675010681152, 4.0
210170.557762292, 210171.2581825, 21.1525001525879, 4.0
210171.524897375, 210171.858189333, 3.00250053405762, 4.0
210172.124925292, 210173.425072083, 4.23999977111816, 4.0
210174.291739208, 210174.841807333, 8.11750030517578, 4.0
210175.041438083, 210175.525224333, 7.21000003814697, 4.0
210175.774796125, 210176.158276125, 6.30249977111816, 4.0
210176.35815175, 210176.725013167, 6.05500030517578, 4.0
210177.0585355, 210177.475215167, 4.07499980926514, 4.0
210177.758559042, 210178.475336333, 17.1925010681152, 4.0
210179.458955833, 210179.557354708, -5.0, 4.0
210179.992201833, 210181.125482875, 16.2024993896484, 4.0
210181.375205625, 210181.892356, 7.12750053405762, 4.0
210182.208663167, 210182.942607792, 16.1199989318848, 4.0
210183.22526625, 210183.792545917, 11.1700000762939, 4.0
210184.142455792, 210186.475530583, 4.90000057220459, 4.0
210186.959265417, 210187.109016125, 100.0, 1.0
210188.125844708, 210189.892785833, 15.1300010681152, 4.0
210190.292819417, 210191.142959833, 4.07499980926514, 4.0
210191.859466375, 210192.25947525, -3.18500006198883, 4.0
210192.826268333, 210192.909479083, 100.0, 1.0
210192.792784667, 210193.125330542, -5.0, 4.0
210193.543018917, 210194.526369125, 14.1399993896484, 4.0
210195.276456583, 210195.359597917, 100.0, 1.0
210195.276456583, 210196.476504667, 16.2024993896484, 4.0
210196.759531792, 210197.543353667, 3.16750049591064, 4.0
210198.4934295, 210198.893376542, 6.22000026702881, 4.0
210199.193065583, 210199.676736417, 6.05500030517578, 4.0
210200.043118958, 210200.810038167, 18.0174999237061, 4.0
210201.093156708, 210201.743409583, 19.0075016021729, 4.0
210202.227038375, 210202.693624667, 9.27250003814697, 4.0
210202.909920333, 210203.343671667, 11.0050010681152, 4.0
210203.643564375, 210204.043311875, 8.36499977111816, 4.0
210205.42708575, 210205.760597542, 5.06500053405762, 4.0
210206.110215458, 210207.443940875, 1.02250003814697, 4.0
210207.910682833, 210208.927413542, 13.7274990081787, 4.0
210209.410708625, 210209.860785292, 2.01250028610229, 4.0
210210.294118917, 210210.694055792, 4.07499980926514, 4.0
210210.960812708, 210211.727436375, 16.1199989318848, 4.0
teaching services will help, 28, false, 45
210213.94438825, 210214.761071917, 20.3274993896484, 4.0
210214.977727542, 210215.411146458, 4.07499980926514, 4.0
210215.677481583, 210216.011124792, 2.42499971389771, 4.0
210216.344303542, 210216.761222958, 4.23999977111816, 4.0
210217.061161208, 210217.661254375, 6.30249977111816, 4.0
210217.961234792, 210218.444648667, 8.03500080108643, 4.0
210218.677937542, 210219.294696, 13.1499996185303, 4.0
210219.544715583, 210220.044748417, 5.3125, 4.0
210221.011429917, 210221.8114815, 18.2649993896484, 4.0
210222.094813, 210222.511590333, 3.16750049591064, 4.0
210222.827938042, 210223.778223958, 16.1199989318848, 4.0
210224.161392458, 210225.411526667, 19.1725006103516, 4.0
210225.778448417, 210226.278484375, 9.19000053405762, 4.0
210226.578424708, 210227.111658792, 0.692500114440918, 4.0
210227.445165167, 210227.861986417, 3.25, 4.0
210228.29521925, 210229.312006333, 18.1000003814697, 4.0
210230.078696208, 210231.278787708, 23.0500011444092, 4.0
210231.56229425, 210232.112253417, 10.2624998092651, 4.0
210232.345596042, 210233.062494, 10.2624998092651, 4.0
210233.312202208, 210233.779051083, 11.0050010681152, 4.0
210234.595658625, 210235.47912675, 8.03500080108643, 4.0
210235.862423833, 210236.312535583, 2.17750024795532, 4.0
210236.628871542, 210237.495887125, 11.0050010681152, 4.0
210237.778948167, 210238.412620208, 13.1499996185303, 4.0
210239.412587792, 210239.528123042, -5.0, 4.0
210239.646235125, 210239.711377583, -5.0, 4.0
210239.979179458, 210240.079213875, -5.0, 4.0
210240.16267775, 210240.278206625, -5.0, 4.0
the fourth edition was better, 30, false, 46
210242.279497, 210243.379673583, 20.1625003814697, 4.0
210243.579580792, 210244.096325625, 5.06500053405762, 4.0
210244.32940525, 210244.76271825, 4.23999977111816, 4.0
210245.496371917, 210246.063216958, 5.06500053405762, 4.0
210246.329538458, 210246.913163458, 16.0375003814697, 4.0
210247.0961065, 210247.713221542, 19.0075016021729, 4.0
210248.062888625, 210248.979843208, 18.1824989318848, 4.0
210249.396704, 210250.463570708, 18.1824989318848, 4.0
210250.729819833, 210251.12992675, 7.12750053405762, 4.0
210252.096769417, 210252.195473375, -5.0, 4.0
210252.746803625, 210253.080175333, 1.02250003814697, 4.0
210253.26342725, 210253.363731, -0.710000038146973, 4.0
210253.496539917, 210254.080068417, 100.0, 1.0
210253.496539917, 210255.030517708, 6.05500030517578, 4.0
210255.363442292, 210255.947127333, 12.0774993896484, 4.0
210256.163408, 210257.230583917, 19.4200000762939, 4.0
210257.463904125, 210257.89728425, 9.10750007629395, 4.0
210258.280512625, 210259.58074375, 14.9650001525879, 4.0
210259.947328208, 210260.580666375, 14.0574989318848, 4.0
210261.397293125, 210262.447511458, 23.4624996185303, 4.0
210262.613967333, 210263.080986583, 2.09500026702881, 4.0
210263.380835, 210264.214257833, 21.3175010681152, 4.0
210264.264058958, 210264.814344875, 100.0, 1.0
210264.264058958, 210266.281101958, 17.1100006103516, 4.0
210267.0811745, 210267.447802958, 4.15750026702881, 4.0
210267.647582042, 210267.997908042, 6.05500030517578, 4.0
210268.280938208, 210269.081389, 18.1000003814697, 4.0
210269.297616542, 210269.914558542, 18.1824989318848, 4.0
210270.214718292, 210270.631400417, 5.06500053405762, 4.0
210270.964686875, 210271.731551583, 16.0375003814697, 4.0
my preferred treat is chocolate, 35, false, 47
210273.848193375, 210274.598317292, 12.1599998474121, 4.0
210274.781328625, 210275.565098667, 24.0399990081787, 4.0
210275.798157708, 210277.231898458, 100.0, 1.0
210275.798157708, 210278.863816167, 22.2250003814697, 4.0
210279.432071458, 210279.547407667, -5.0, 4.0
210280.09877, 210281.498802958, 18.0174999237061, 4.0
210281.781850958, 210282.148727333, 4.15750026702881, 4.0
210282.398562625, 210282.915253417, 100.0, 1.0
210282.398562625, 210284.432128333, 19.0075016021729, 4.0
210284.7486885, 210285.882408292, 5.23000049591064, 4.0
210286.349091125, 210286.915763458, 4.15750026702881, 4.0
210287.182291917, 210288.015811792, 2.09500026702881, 4.0
210288.23266675, 210289.382660208, 16.0375003814697, 4.0
210289.632799958, 210290.19940825, 18.0174999237061, 4.0
210290.465965875, 210290.866031875, 4.07499980926514, 4.0
210291.1827765, 210291.732863208, 3.25, 4.0
210292.383112292, 210293.449506833, 18.3474998474121, 4.0
210293.732834083, 210294.516280667, 17.0275001525879, 4.0
210294.866067208, 210295.399705625, 3.33249950408936, 4.0
210295.716030375, 210296.099738042, 2.09500026702881, 4.0
210296.383039417, 210297.0664775, 21.0700016021729, 4.0
210297.733078875, 210297.83190125, -5.0, 4.0
210298.46655225, 210299.04988425, 6.13749980926514, 4.0
210299.249640917, 210299.899939708, 16.2024993896484, 4.0
210300.466576333, 210300.632089833, -5.0, 4.0
210300.716761125, 210300.86552825, -5.0, 4.0
210301.683372667, 210302.133427208, 0.197499752044678, 4.0
210302.433429208, 210302.966901708, 5.06500053405762, 4.0
210303.333602417, 210304.283691792, 14.3874988555908, 4.0
210304.58346625, 210304.983605125, 1.02250003814697, 4.0
210305.333656083, 210306.117083208, 12.0774993896484, 4.0
210306.450339208, 210307.033746542, 11.1700000762939, 4.0
210307.33372375, 210307.717155208, -1.12249994277954, 4.0
210307.933599542, 210308.867297042, 17.1100006103516, 4.0
210309.167239167, 210309.617324833, 3.16750049591064, 4.0
are you talking to me, 35, false, 48
210312.584189542, 210312.9174215, 2.09500026702881, 4.0
210313.133943292, 210314.017565167, 15.1300010681152, 4.0
210314.267538667, 210314.6342765, 6.05500030517578, 4.0
210315.800959708, 210316.150956292, -0.875, 4.0
210316.6343025, 210316.734257667, 100.0, 1.0
210315.450891208, 210316.967617042, -5.0, 4.0
210317.151035708, 210317.284295708, 100.0, 1.0
210317.151035708, 210317.466478458, -5.0, 4.0
210317.601134542, 210319.051236083, 0.857499599456787, 4.0
210319.63466625, 210320.20125025, 100.0, 1.0
210319.534642542, 210320.466691667, -5.0, 4.0
210320.601151667, 210321.418052208, 3.00250053405762, 4.0
210321.734628833, 210322.468110542, 17.0275001525879, 4.0
210322.751120167, 210323.16813425, 3.08500003814697, 4.0
210323.718061292, 210323.768052, -5.0, 4.0
210324.251559083, 210325.651656125, 20.9875011444092, 4.0
210325.968271292, 210326.618390542, 16.2849998474121, 4.0
210326.918078042, 210327.501814542, 18.1000003814697, 4.0
210328.268398292, 210329.918650125, 18.1824989318848, 4.0
210330.251852917, 210330.551674875, 0.197499752044678, 4.0
210330.801586083, 210331.418654833, 14.0574989318848, 4.0
210331.835370208, 210332.65208675, 10.0150003433228, 4.0
210333.01874225, 210333.602360125, 8.03500080108643, 4.0
210333.885515208, 210336.18575025, 14.8000011444092, 4.0
210336.769060167, 210337.552513917, 9.10750007629395, 4.0
210338.335972083, 210339.235931208, 20.0799999237061, 4.0
210339.519187125, 210340.336032583, 14.1399993896484, 4.0
210341.25293425, 210342.402942458, 14.8825016021729, 4.0
210342.735818583, 210344.36957175, 5.39499950408936, 4.0
210345.302997333, 210345.419425292, 100.0, 1.0
210345.302997333, 210345.852962417, 100.0, 1.0
210345.302997333, 210346.769704542, 9.84999942779541, 4.0
210347.019455417, 210347.402852, 4.07499980926514, 4.0
210348.219702875, 210348.318638042, -5.0, 4.0
210348.386591875, 210348.501799042, -5.0, 4.0
construction makes traveling difficult, 35, false, 49
210351.9867565, 210352.37013775, 3.16750049591064, 4.0
210352.586398417, 210353.270215083, 16.1199989318848, 4.0
210353.486439542, 210354.120237083, 14.0574989318848, 4.0
210354.303146708, 210355.15386825, 16.2024993896484, 4.0
210355.436571792, 210355.986766875, 17.2749996185303, 4.0
210356.170192833, 210356.803654875, 16.2024993896484, 4.0
210357.103754542, 210357.820201458, 19.0075016021729, 4.0
210358.086864833, 210358.403768083, 3.00250053405762, 4.0
210358.687112625, 210359.553817875, 18.1000003814697, 4.0
210359.753676958, 210360.153846417, 8.03500080108643, 4.0
210360.420618917, 210360.937291917, 14.0574989318848, 4.0
210361.154014542, 210361.770855292, 15.0475006103516, 4.0
210362.87074975, 210363.587327542, 12.0774993896484, 4.0
210363.853849125, 210364.120858708, 1.02250003814697, 4.0
210364.353808667, 210364.787643833, 9.27250003814697, 4.0
210365.020640333, 210365.30422625, 4.40499973297119, 4.0
210365.737572792, 210366.854262125, 18.1824989318848, 4.0
210367.90437575, 210368.687870708, 20.0799999237061, 4.0
210368.954449792, 210369.637856417, 17.0275001525879, 4.0
210369.90422025, 210370.171210792, 3.16750049591064, 4.0
210370.487974333, 210371.638102417, 21.3175010681152, 4.0
210372.071246667, 210372.621423917, 3.16750049591064, 4.0
210372.838193167, 210373.2714205, 11.0050010681152, 4.0
210373.554816583, 210374.371447292, 8.52999973297119, 4.0
210374.638255875, 210375.2384215, 12.0774993896484, 4.0
210375.621715958, 210376.188330542, 8.28250026702881, 4.0
210377.005010542, 210377.455184667, 4.07499980926514, 4.0
210377.688012083, 210378.555144083, 8.03500080108643, 4.0
210378.738056083, 210379.288482167, 5.3125, 4.0
210379.4714275, 210379.838541958, 7.12750053405762, 4.0
210380.155028625, 210380.738610333, 7.12750053405762, 4.0
210381.005101125, 210381.371919792, 2.01250028610229, 4.0
210381.688602125, 210383.055456042, 18.0174999237061, 4.0
210383.322214167, 210383.8555055, 11.0874996185303, 4.0
210384.071837125, 210384.7554825, 16.0375003814697, 4.0
play it again sam, 25, false, 50
210387.372321208, 210388.355806333, 13.2325000762939, 4.0
210388.655550792, 210389.472632208, 11.0050010681152, 4.0
210389.872547083, 210390.255852292, -0.875, 4.0
210390.622576042, 210391.572632583, 23.1325016021729, 4.0
210392.489194833, 210392.604734958, -5.0, 4.0
210393.339392708, 210393.789391333, 14.2224998474121, 4.0
210393.9223935, 210396.789568875, 16.0375003814697, 4.0
210397.423040042, 210397.488298667, -5.0, 4.0
210397.573138542, 210397.65510025, -5.0, 4.0
210397.906303958, 210398.006298792, -5.0, 4.0
210398.089644167, 210398.171693708, -5.0, 4.0
210398.239642042, 210398.322962792, -5.0, 4.0
210398.406611292, 210398.48855525, -5.0, 4.0
210398.856355542, 210398.889654125, -5.0, 4.0
210398.989697542, 210399.071865542, -5.0, 4.0
210400.039877458, 210400.239882667, 1.1875, 4.0
210400.50631025, 210401.089778625, 5.23000049591064, 4.0
210401.406283958, 210401.823269583, 0.279999732971191, 4.0
210402.306610458, 210403.473420292, 7.12750053405762, 4.0
210403.82349425, 210404.656859958, 10.3450002670288, 4.0
210405.840200083, 210406.840310833, 20.1625003814697, 4.0
210407.090276458, 210407.45694625, -0.875, 4.0
210407.723808792, 210408.373898958, 10.1800003051758, 4.0
210409.123746417, 210409.239181125, -5.0, 4.0
210409.473855708, 210409.572408417, -5.0, 4.0
the first time he tried to swim, 29, false, 51
210431.358567, 210432.041936083, 22.3899993896484, 4.0
210432.208340083, 210432.708676125, 9.10750007629395, 4.0
210432.975307292, 210433.425354708, 4.07499980926514, 4.0
210434.1421995, 210435.57550475, 5.14750003814697, 4.0
210435.825117667, 210436.258865375, 8.03500080108643, 4.0
210436.441984083, 210437.092502042, 15.2124996185303, 4.0
210437.275128875, 210437.808885083, 18.0174999237061, 4.0
210437.992110792, 210438.508944083, 20.2449989318848, 4.0
210439.275726917, 210440.442662958, 20.1625003814697, 4.0
210440.608883042, 210441.009198458, 10.3450002670288, 4.0
210441.142157333, 210441.54273675, 10.1800003051758, 4.0
210441.808978625, 210442.159265875, 4.07499980926514, 4.0
210442.675929375, 210443.159308833, 8.03500080108643, 4.0
210443.342374458, 210443.726060708, 4.15750026702881, 4.0
210444.692917583, 210445.442892417, 19.0900001525879, 4.0
210445.709526583, 210446.559541083, 17.0275001525879, 4.0
210446.842604333, 210447.326508417, 9.27250003814697, 4.0
210447.776229792, 210448.243146917, 5.06500053405762, 4.0
210448.593150333, 210448.976338708, 2.01250028610229, 4.0
210449.876408167, 210450.843139958, 21.2350006103516, 4.0
210451.092968, 210451.859947125, 14.3049983978271, 4.0
210452.509943958, 210453.626759417, 16.1199989318848, 4.0
210453.859708833, 210454.4768875, 22.0599994659424, 4.0
210454.843471625, 210455.410142333, 7.21000003814697, 4.0
210455.710196958, 210456.210089625, 13.1499996185303, 4.0
210457.227295333, 210457.325649833, -5.0, 4.0
210457.394017333, 210457.492492042, -5.0, 4.0
210457.543621375, 210457.627239417, -5.0, 4.0
210457.710263458, 210457.792364375, -5.0, 4.0
space is a high priority, 25, false, 52
210460.010726333, 210460.677112125, 19.3374996185303, 4.0
210460.910455625, 210461.593863583, 14.2224998474121, 4.0
210461.910290125, 210462.377048667, 0.115000247955322, 4.0
210462.727234083, 210463.427079375, 8.28250026702881, 4.0
210463.627003833, 210464.160532042, 100.0, 1.0
210463.627003833, 210465.127341292, 2.01250028610229, 4.0
210465.510816083, 210466.077458833, 4.07499980926514, 4.0
210467.177561458, 210467.710972875, 9.10750007629395, 4.0
210467.927258375, 210468.627873125, 19.0900001525879, 4.0
210469.444367083, 210469.527664167, -5.0, 4.0
210470.327834917, 210471.12786975, 2.17750024795532, 4.0
210471.611188542, 210472.794610542, 1.02250003814697, 4.0
210473.061133458, 210473.161106417, 100.0, 1.0
210473.811235917, 210474.544699542, 7.29250049591064, 4.0
210474.744291625, 210475.177908667, 9.02500057220459, 4.0
210475.427794083, 210476.145064333, 4.23999977111816, 4.0
210476.611464167, 210477.044645708, 8.11750030517578, 4.0
210477.828298667, 210478.528388167, 19.0900001525879, 4.0
