word,time,elapse,selection,user,id,in_sentence,mode,sentence_first,reset
not,2.799832917022286,1.1168354580004234,0.0,lixiaohan_1473762661,17,1,word,False,False
say,2.8833838749851566,0.9850652500172146,1.5321282079967204,lixiaohan_1473762661,17,2,word,False,False
a,0.18319666699972004,1.1999152499774937,0.0,lixiaohan_1473762661,17,3,word,False,False
say,0.18319666699972004,0.6500316669989843,1.3331573749892414,lixiaohan_1473762661,17,2,word,False,False
i,0.5167948750022333,0.7334327079879586,0.0,lixiaohan_1473762661,17,3,word,False,False
i,1.3665176670183428,0.9337886669964064,0.0,lixiaohan_1473762661,18,0,word,True,False
pump,4.10035829199478,1.216774250002345,0.0,lixiaohan_1473762661,18,0,word,True,False
i,-1.216774250002345,0.7514377910119947,1.3821290000050794,lixiaohan_1473762661,18,1,word,False,False
i,0.6503584590100218,0.35033362501417287,0.0,lixiaohan_1473762661,18,0,word,True,False
v,0.7329261249979027,0.3333513749821577,0.0,lixiaohan_1473762661,18,1,word,False,False
quit,3.450374667008873,1.1168697499961127,1.0665481659816578,lixiaohan_1473762661,18,0,word,True,False
while,4.083661959011806,1.2499396250059363,0.0,lixiaohan_1473762661,18,1,word,False,False
you,3.000320332997944,0.9500329169968609,0.0,lixiaohan_1473762661,18,2,word,False,False
are,2.2997819159936626,1.9005910420091823,0.0,lixiaohan_1473762661,18,3,word,False,False
please,5.733872292010346,1.083835082972655,0.0,lixiaohan_1473762661,19,0,word,True,False
runs,9.816898375021992,1.0167364589869976,0.0,lixiaohan_1473762661,19,1,word,False,False
please,9.816898375021992,0.6331854579912033,1.0834641669935081,lixiaohan_1473762661,19,0,word,True,False
proximity,6.817408500006422,0.9341493749816436,5.800022792012896,lixiaohan_1473762661,19,1,word,False,False
please,6.817408500006422,0.6001850829925388,6.800067292002495,lixiaohan_1473762661,19,0,word,True,False
provide,6.417213417007588,1.1003531669848599,0.0,lixiaohan_1473762661,19,1,word,False,False
your,5.98346879100427,1.2000748749997001,0.0,lixiaohan_1473762661,19,2,word,False,False
date,2.633454459020868,1.1180064579821192,1.8987881249922793,lixiaohan_1473762661,19,3,word,False,False
i,0.933397375018103,0.7499264999933075,0.0,lixiaohan_1473762661,19,4,word,False,False
date,0.933397375018103,0.433431457990082,0.8665730420034379,lixiaohan_1473762661,19,3,word,False,False
of,1.149998750013765,0.8169737079879269,0.0,lixiaohan_1473762661,19,4,word,False,False
never,7.616728291992331,0.9500775829947088,0.0,lixiaohan_1473762661,20,0,word,True,False
too,2.0834827500220854,0.5667517919791862,0.0,lixiaohan_1473762661,20,1,word,False,False
rich,4.966883750021225,2.284746499994071,2.7988814169948455,lixiaohan_1473762661,20,2,word,False,False
and,1.7336026249977294,0.9164060830080416,0.0,lixiaohan_1473762661,20,3,word,False,False
never,4.73386649999884,0.8167299999913666,0.0,lixiaohan_1473762661,20,4,word,False,False
too,3.100097457994707,0.9335284590197261,0.0,lixiaohan_1473762661,20,5,word,False,False
grow,4.216932959010592,0.7679782500199508,1.4655337079893798,lixiaohan_1473762661,21,0,word,True,False
a,0.3165807499899529,0.9835286249872297,0.0,lixiaohan_1473762661,21,1,word,False,False
only,2.9668946669844445,1.1167982920014765,0.0,lixiaohan_1473762661,21,0,word,True,False
an,1.0155359580239747,0.6512708329828456,0.0,lixiaohan_1473762661,21,1,word,False,False
idiot,6.432420500001172,1.4013855840021279,1.450049000006402,lixiaohan_1473762661,21,2,word,False,False
would,4.533727165980963,1.1666811250033788,0.0,lixiaohan_1473762661,21,3,word,False,False
lie,3.6835933749971446,0.6512889589939732,1.048795875016367,lixiaohan_1473762661,21,4,word,False,False
in,1.8667299160151742,0.8834753749833908,0.0,lixiaohan_1473762661,21,5,word,False,False
a,-251395.438052875,1.2500112089910544,251395.604635833,lixiaohan_1473762661,22,0,word,True,False
glance,3.9169007500167936,1.9001639999914914,0.0,lixiaohan_1473762661,22,1,word,False,False
in,1.5000563329958823,0.8334677079983521,0.0,lixiaohan_1473762661,22,2,word,False,False
the,2.5001145839923993,1.2001282080018427,0.0,lixiaohan_1473762661,22,3,word,False,False
right,5.000368625012925,1.8333321249810979,0.0,lixiaohan_1473762661,22,4,word,False,False
you,2.515521291003097,0.9848109589947853,0.0,lixiaohan_1473762661,23,0,word,True,False
must,3.183399625006132,1.466688915999839,0.0,lixiaohan_1473762661,23,1,word,False,False
be,0.900047542003449,0.8168945419893134,0.0,lixiaohan_1473762661,23,2,word,False,False
getting,5.400377874990227,1.4835062909987755,0.0,lixiaohan_1473762661,23,3,word,False,False
gas,2.2489224580058362,1.1666910000203643,1.8680212089966517,lixiaohan_1473762661,24,0,word,True,False
bills,4.03349254099885,1.050189625006169,0.0,lixiaohan_1473762661,24,1,word,False,False
are,1.9335929169901647,1.1499902500072494,0.0,lixiaohan_1473762661,24,2,word,False,False
sent,3.300185624975711,2.083396542002447,0.0,lixiaohan_1473762661,24,3,word,False,False
we,2.66696454200428,1.3000210410100408,0.0,lixiaohan_1473762661,25,0,word,True,False
missed,4.93367941697943,1.1335860000108369,0.0,lixiaohan_1473762661,25,1,word,False,False
your,3.4664487919944804,0.8836951660050545,0.0,lixiaohan_1473762661,25,2,word,False,False
shall,3.7835233339865226,0.9672030000074301,0.0,lixiaohan_1473762661,26,0,word,True,False
we,1.6999134159996174,0.8166225000168197,0.0,lixiaohan_1473762661,26,1,word,False,False
play,3.5989463749865536,1.568210541998269,0.0,lixiaohan_1473762661,26,2,word,False,False
a,0.33314775000326335,0.7497841670119669,0.0,lixiaohan_1473762661,26,3,word,False,False
round,5.750753415981308,1.5679882910044398,4.232189333997667,lixiaohan_1473762661,26,4,word,False,False
of,2.0000615419994574,0.8669015830091666,0.9666015419934411,lixiaohan_1473762661,26,5,word,False,False
card,3.40027666700189,2.366898874985054,1.2332780830038246,lixiaohan_1473762661,26,6,word,False,False
of,3.40027666700189,0.8002263329981361,3.683324832993094,lixiaohan_1473762661,26,5,word,False,False
you,2.3156607919954695,0.734660874994006,0.0,lixiaohan_1473762661,27,0,word,True,False
should,4.816938083007699,1.3000369999790564,0.0,lixiaohan_1473762661,27,1,word,False,False
various,5.017136792012025,0.551240125001641,5.132423917006236,lixiaohan_1473762661,27,2,word,False,False
should,5.017136792012025,0.833175209001638,5.81702195800608,lixiaohan_1473762661,27,1,word,False,False
visit,4.315872790990397,1.6846757500024978,0.0,lixiaohan_1473762661,27,2,word,False,False
a,0.500076625001384,1.0667449999891687,0.0,lixiaohan_1473762661,27,3,word,False,False
i,0.465522750018863,0.9179880829760805,0.0,lixiaohan_1473762661,28,0,word,True,False
can,1.9666637089976575,0.7670809580013156,0.0,lixiaohan_1473762661,28,1,word,False,False
still,5.033343500021147,1.0671454169787467,0.0,lixiaohan_1473762661,28,2,word,False,False
feel,2.3161521250149235,1.0836662079964299,0.0,lixiaohan_1473762661,28,3,word,False,False
your,4.583560083003249,0.9841086250089575,0.0,lixiaohan_1473762661,28,4,word,False,False
they,4.098612000001594,1.6848273329960648,0.0,lixiaohan_1473762661,29,0,word,True,False
play,3.965832749992842,1.5849242910044268,0.0,lixiaohan_1473762661,29,0,word,True,False
it,2.9987662920029834,1.1845855829888023,0.0,lixiaohan_1473762661,29,1,word,False,False
again,3.216852834011661,1.2172467909986153,0.0,lixiaohan_1473762661,29,2,word,False,False
mary,3.2655629169894382,2.018051249993732,0.0,lixiaohan_1473762661,30,0,word,True,False
had,1.8335611670045182,1.2166544579959009,0.0,lixiaohan_1473762661,30,1,word,False,False
a,0.20001016702735797,0.966784958000062,0.0,lixiaohan_1473762661,30,2,word,False,False
little,4.816995374974795,1.2170144999981858,0.0,lixiaohan_1473762661,30,3,word,False,False
make,2.649808208021568,1.933593583991751,0.0,lixiaohan_1473762661,30,4,word,False,False
little,2.649808208021568,0.5500496250169817,2.050014749984257,lixiaohan_1473762661,30,3,word,False,False
man,2.5337510419776663,0.3499445420166012,0.0,lixiaohan_1473762661,30,4,word,False,False
a,0.30005716599407606,0.549953750014538,0.0,lixiaohan_1473762661,30,5,word,False,False
little,0.30005716599407606,0.48319725002511404,1.100029208988417,lixiaohan_1473762661,30,3,word,False,False
a,1.81675808300497,0.649939541995991,0.0,lixiaohan_1473762661,31,0,word,True,False
people,10.084344083006727,0.8665200829855166,0.0,lixiaohan_1473762661,31,0,word,True,False
blow,3.6500691670225933,0.6836791670066305,1.0166739999840502,lixiaohan_1473762661,31,1,word,False,False
their,3.800095249986043,1.300089291005861,0.0,lixiaohan_1473762661,31,2,word,False,False
for,3.750190124992514,0.3664948750229087,0.0,lixiaohan_1473762661,31,3,word,False,False
o,1.0001775839773472,0.566846625006292,0.0,lixiaohan_1473762661,31,4,word,False,False
their,1.0001775839773472,0.4835048329841811,1.033259750023717,lixiaohan_1473762661,31,2,word,False,False
horn,4.450513957999647,3.2678337910037953,6.015651958994567,lixiaohan_1473762661,31,3,word,False,False
a,0.48340133400051855,1.0671071660181042,0.0,lixiaohan_1473762661,31,4,word,False,False
the,1.8666342909855302,1.1500506250013132,0.0,lixiaohan_1473762661,32,0,word,True,False
winner,4.50011533399811,1.0014014169864822,1.8321432080119848,lixiaohan_1473762661,32,1,word,False,False
of,1.066954000008991,1.199837166001089,0.0,lixiaohan_1473762661,32,2,word,False,False
the,2.1001813340117224,1.6334258329879958,0.0,lixiaohan_1473762661,32,3,word,False,False
lake,2.516705332993297,1.3835158339934424,4.800359750021016,lixiaohan_1473762661,32,4,word,False,False
the,10.817217167001218,0.7002240830042865,0.0,lixiaohan_1473762661,32,3,word,False,False
win,2.16544079099549,1.7849747500149533,0.0,lixiaohan_1473762661,33,0,word,True,False
first,3.598959291994106,1.9680178329872433,0.0,lixiaohan_1473762661,33,1,word,False,False
prize,6.684005834016716,1.3167696250020526,0.0,lixiaohan_1473762661,33,2,word,False,False
in,1.3498101659934036,0.8999648749886546,0.0,lixiaohan_1473762661,33,3,word,False,False
the,2.350137667002855,1.133562292001443,0.0,lixiaohan_1473762661,33,4,word,False,False
what,3.833367375016678,1.933555666997563,0.0,lixiaohan_1473762661,34,0,word,True,False
you,2.4168650420033373,0.9001160000043456,0.0,lixiaohan_1473762661,34,1,word,False,False
tim,1.9001968749798834,1.8833552910073195,0.0,lixiaohan_1473762661,34,2,word,False,False
who,6.350350957975024,1.4833336250158027,0.0,lixiaohan_1473762661,34,2,word,False,False
you,6.350350957975024,0.4665797080087941,1.55001491701114,lixiaohan_1473762661,34,1,word,False,False
see,2.016807082982268,1.4837591249961406,0.0,lixiaohan_1473762661,34,2,word,False,False
is,1.7666402500180993,1.0003226249828003,0.0,lixiaohan_1473762661,34,3,word,False,False
then,4.183312292007031,0.8013413330190815,3.165714292001212,lixiaohan_1473762661,34,4,word,False,False
a,-3.9670556250202935,0.8335789580014534,4.133631250006147,lixiaohan_1473762661,34,5,word,False,False
is,-3.9670556250202935,0.5164970420009922,5.467107875010697,lixiaohan_1473762661,34,3,word,False,False
what,3.1826112499984447,1.4350097909918986,0.0,lixiaohan_1473762661,34,4,word,False,False
you,2.9648639590013772,1.3516038329980802,0.0,lixiaohan_1473762661,34,5,word,False,False
the,2.2667589169868734,0.9668797499907669,0.0,lixiaohan_1473762661,35,0,word,True,False
water,5.000281333021121,1.5332758750009816,0.0,lixiaohan_1473762661,35,1,word,False,False
was,2.300190041976748,1.1000350410176907,0.0,lixiaohan_1473762661,35,2,word,False,False
monitored,10.300745708984323,2.4672980410105083,0.0,lixiaohan_1473762661,35,3,word,False,False
taking,5.533647208998445,1.216664874984417,0.0,lixiaohan_1473762661,36,0,word,True,False
old,2.8501560000004247,1.7667764580110088,0.0,lixiaohan_1473762661,36,1,word,False,False
the,7.6671474580070935,0.9501244169950951,0.0,lixiaohan_1473762661,36,1,word,False,False
train,5.115650874999119,1.8681002500234172,0.0,lixiaohan_1473762661,36,2,word,False,False
is,2.0655398329836316,1.3680237919907086,0.0,lixiaohan_1473762661,36,3,word,False,False
usually,5.850284458021633,1.250099124998087,0.0,lixiaohan_1473762661,36,4,word,False,False
the,2.5339878749800846,0.9833755000145175,0.0,lixiaohan_1473762661,37,0,word,True,False
force,3.5002088340115733,1.0334491249814164,0.0,lixiaohan_1473762661,37,1,word,False,False
is,2.5833997080044355,1.5835710419923998,0.0,lixiaohan_1473762661,37,2,word,False,False
with,5.150220790994354,0.9834828750172164,0.0,lixiaohan_1473762661,37,3,word,False,False
get,2.898755166999763,0.9182231669838075,0.0,lixiaohan_1473762661,38,0,word,True,False
your,3.4502094160125125,0.8166969169978984,0.0,lixiaohan_1473762661,38,1,word,False,False
priorities,10.849429291993147,1.3683984999952372,0.0,lixiaohan_1473762661,38,2,word,False,False
in,1.3652359580155462,1.0512787500047125,0.0,lixiaohan_1473762661,38,3,word,False,False
parking,8.617245583009208,1.5168567079817876,0.0,lixiaohan_1473762661,39,0,word,True,False
tickets,6.815754667011788,2.0348087919992395,0.0,lixiaohan_1473762661,39,1,word,False,False
can,2.5667132080125157,1.2502535419771448,0.0,lixiaohan_1473762661,39,2,word,False,False
be,0.5832920410030056,1.5833853340009227,0.0,lixiaohan_1473762661,39,3,word,False,False
parking,6.933934875007253,1.2833577079873066,0.0,lixiaohan_1473762661,40,0,word,True,False
lot,2.4153292500122916,1.0179989580065012,1.483732124994276,lixiaohan_1473762661,40,1,word,False,False
is,1.1320024589949753,0.9514049580029678,0.0,lixiaohan_1473762661,40,2,word,False,False
full,2.8168606249964796,1.6835169999976642,0.0,lixiaohan_1473762661,40,3,word,False,False
of,1.2000835000071675,1.1831319999764673,0.0,lixiaohan_1473762661,40,4,word,False,False
the,2.61686212499626,1.1001122079906054,0.0,lixiaohan_1473762661,41,0,word,True,False
child,2.950085709017003,0.9333670409978367,0.0,lixiaohan_1473762661,41,1,word,False,False
the,4.683338875009213,0.6666353339969646,1.916913499997463,lixiaohan_1473762661,41,0,word,True,False
children,7.000577750004595,1.2167870000121184,0.0,lixiaohan_1473762661,41,1,word,False,False
are,1.9167077079764567,2.1668682919989806,0.0,lixiaohan_1473762661,41,2,word,False,False
olympic,6.983786083001178,1.2001613749889657,0.0,lixiaohan_1473762661,42,0,word,True,False
athletes,8.182853083999362,1.3013258750142995,0.0,lixiaohan_1473762661,42,1,word,False,False
use,2.5836436660028994,1.4500795000058133,0.0,lixiaohan_1473762661,42,2,word,False,False
do,1.6331876250042114,1.0167927089787554,1.249994665995473,lixiaohan_1473762661,43,0,word,True,False
not,2.233362250000937,1.3168417080014478,0.0,lixiaohan_1473762661,43,1,word,False,False
feel,2.9834603750205133,1.5503085829841439,0.0,lixiaohan_1473762661,43,2,word,False,False
too,2.3665573339967523,1.0165758329967503,0.0,lixiaohan_1473762661,43,3,word,False,False
bad,1.6503195830155164,1.2168350419960916,0.0,lixiaohan_1473762661,43,4,word,False,False
about,4.616925500013167,0.6666036249953322,0.0,lixiaohan_1473762661,43,5,word,False,False
i,1.93369820798398,0.28330300000379793,0.0,lixiaohan_1473762661,43,6,word,False,False
about,2.8502132919966243,0.5329846660024486,0.0,lixiaohan_1473762661,43,5,word,False,False
every,5.317082791996654,1.0998901249840856,0.0,lixiaohan_1473762661,44,0,word,True,False
apple,3.450294833019143,1.9667042499931995,0.0,lixiaohan_1473762661,44,1,word,False,False
from,2.616992958006449,0.9668050839973148,0.0,lixiaohan_1473762661,44,2,word,False,False
every,3.933396457985509,1.2006197500159033,0.0,lixiaohan_1473762661,44,3,word,False,False
completely,8.565595041000051,1.5515009590017144,0.0,lixiaohan_1473762661,45,0,word,True,False
sold,3.4501135000027716,1.1681309579871595,1.8488324579957407,lixiaohan_1473762661,45,1,word,False,False
out,2.315499667020049,1.1846399999922141,0.0,lixiaohan_1473762661,45,2,word,False,False
of,1.183456083002966,0.9001042500021867,0.0,lixiaohan_1473762661,45,3,word,False,False
are,2.61693220800953,3.1671140829857904,1.5831637090013828,lixiaohan_1473762661,46,0,word,True,False
you,4.083448833000148,1.349890209006844,0.0,lixiaohan_1473762661,46,1,word,False,False
talking,11.150997124990681,1.5333809159928933,0.0,lixiaohan_1473762661,46,2,word,False,False
to,1.7498951670131646,0.7838655000086874,0.0,lixiaohan_1473762661,46,3,word,False,False
had,1.7499465000000782,0.8165312919882126,0.0,lixiaohan_1473762661,46,4,word,False,False
to,1.7499465000000782,0.40019504199153744,0.899859249999281,lixiaohan_1473762661,46,3,word,False,False
the,2.800119874998927,1.1333874170086347,0.0,lixiaohan_1473762661,47,0,word,True,False
accident,6.499170583003433,2.018096499989042,0.0,lixiaohan_1473762661,47,1,word,False,False
scene,5.183725542010507,1.816812499979278,0.0,lixiaohan_1473762661,47,2,word,False,False
is,1.266622750001261,1.5168807080190163,0.0,lixiaohan_1473762661,47,3,word,False,False
a,0.2499067089811433,1.0668201660155319,0.0,lixiaohan_1473762661,47,4,word,False,False
shrine,5.9503840419929475,0.7847671660128981,1.2653454169922043,lixiaohan_1473762661,47,5,word,False,False
for,2.4322716250026133,1.734683958988171,0.0,lixiaohan_1473762661,47,6,word,False,False
in,0.8670085000048857,1.2499335419852287,0.0,lixiaohan_1473762661,48,0,word,True,False
be,1.183539292018395,0.9334429579903372,0.0,lixiaohan_1473762661,48,0,word,True,False
persistent,10.33235633300501,1.2516925839881878,0.0,lixiaohan_1473762661,48,1,word,False,False
to,1.6321954580198508,1.2180697080038954,0.0,lixiaohan_1473762661,48,2,word,False,False
win,2.682107125001494,1.1348197500046808,1.4000730839907192,lixiaohan_1473762661,48,3,word,False,False
